country,isVerified,ratingScore,reviewTitle,reviewDescription,variant,full_review,processed_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,aspects,sentiment_category,sentiment_numeric
India,True,3,Touch is not up to the mark and software is too cumbersome and has snob value,Battery drains fast and it should not be priced more than Rs 60000,Colour: PinkSize: 256 GB,Touch is not up to the mark and software is too cumbersome and has snob value Battery drains fast and it should not be priced more than Rs 60000 Colour: PinkSize: 256 GB,touch mark software cumbersome snob value battery drain fast priced r colour pinksize gb,-0.1531,0.066,0.082,0.852,0.35,0.55,"{'Touch': 0.0, 'mark': 0.0, 'software': 0.0, 'value': -0.1531, 'Battery': -0.1531, 'Rs': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,Recieved damage product,"Have Dent on the edge after checking trying to replace the product but we unable i have try many ways to replace  so please don,t buy fom online plateform this expensive phones .",Colour: PinkSize: 256 GB,"Recieved damage product Have Dent on the edge after checking trying to replace the product but we unable i have try many ways to replace  so please don,t buy fom online plateform this expensive phones . Colour: PinkSize: 256 GB",recieved damage product dent edge checking trying replace product unable try many way replace please dont buy fom online plateform expensive phone colour pinksize gb,0.438,0.095,0.05,0.855,-0.16666666666666666,0.5666666666666667,"{'damage': -0.4939, 'product': 0.0, 'Have': -0.4939, 'Dent': -0.4939, 'edge': 0.0, 'i': 0.0, 'ways': 0.0, 'don': 0.3804, 'buy': 0.0, 'online': 0.0, 'plateform': 0.0, 'phones': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,1,iPhone 13,Product was defective  with in 24 hrs of getting productphone was found defectiveis amazon is buying defeective product or maple is selling defective product to amazon,Colour: PinkSize: 256 GB,iPhone 13 Product was defective  with in 24 hrs of getting productphone was found defectiveis amazon is buying defeective product or maple is selling defective product to amazon Colour: PinkSize: 256 GB,iphone product defective hr getting productphone found defectiveis amazon buying defeective product maple selling defective product amazon colour pinksize gb,-0.5267,0.091,0.156,0.753,0.0,0.0,"{'iPhone': 0.0, 'Product': -0.4404, 'hrs': 0.0, 'productphone': 0.0, 'amazon': 0.1779, 'product': -0.296, 'maple': -0.4404, 'Colour': 0.1779, 'PinkSize': 0.1779, 'GB': 0.0}",Negative,0
India,True,1,Showoff product,I bought this phone Bcoz I have lot of money to showoff.,Colour: PinkSize: 256 GB,Showoff product I bought this phone Bcoz I have lot of money to showoff. Colour: PinkSize: 256 GB,showoff product bought phone bcoz lot money showoff colour pinksize gb,0.0,0.0,0.0,1.0,0.0,0.0,"{'Showoff': 0.0, 'product': 0.0, 'phone': 0.0, 'Bcoz': 0.0, 'lot': 0.0, 'money': 0.0, 'showoff': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,1,Body got minor cut mark in the body,Phone’s body is not so strong,Colour: PinkSize: 256 GB,Body got minor cut mark in the body Phone’s body is not so strong Colour: PinkSize: 256 GB,body got minor cut mark body phone body strong colour pinksize gb,-0.6703,0.0,0.256,0.744,0.19166666666666665,0.4666666666666667,"{'Body': -0.2732, 'cut': -0.2732, 'mark': -0.2732, 'body': 0.0, 'Phone': 0.0, '’': 0.0, 's': 0.0, 'Colour': -0.4439, 'PinkSize': 0.5106, 'GB': 0.0}",Negative,0
India,False,2,Maja nai aaya,Maja nai aaya sach bolu pichhla wala hi haiKuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya,Colour: PinkSize: 256 GB,Maja nai aaya Maja nai aaya sach bolu pichhla wala hi haiKuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya Colour: PinkSize: 256 GB,maja nai aaya maja nai aaya sach bolu pichhla wala hi haikuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya colour pinksize gb,0.0,0.0,0.0,1.0,0.0,0.0,"{'Maja': 0.0, 'nai': 0.0, 'aaya': 0.0, 'sach': 0.0, 'bolu': 0.0, 'pichhla': 0.0, 'wala': 0.0, 'hi': 0.0, 'waya': 0.0, 'karte': 0.0, 'hai': 0.0, 'yeh': 0.0, 'apple': 0.0, 'waale': 0.0, 'bilkul': 0.0, 'maja': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Neutral,1
India,False,1,NOT GOOD AS FAR,Waste of money not good in hand feel and canera is good in job but overall apple feel is not there,Colour: PinkSize: 256 GB,NOT GOOD AS FAR Waste of money not good in hand feel and canera is good in job but overall apple feel is not there Colour: PinkSize: 256 GB,good far waste money good hand feel canera good job overall apple feel colour pinksize gb,-0.7265,0.0,0.275,0.725,-0.016666666666666663,0.46666666666666673,"{'GOOD': -0.6955, 'FAR': -0.6955, 'Waste': 0.2103, 'money': -0.6377, 'hand': -0.6167, 'feel': 0.0, 'canera': 0.7269, 'job': 0.2382, 'apple': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Negative,0
India,True,5,APPLE IPHONE 13,DELIVERED AS EXACTORIGINAL COLORMODEL AS EXPECTED 👍🏻,Colour: PinkSize: 128 GB,APPLE IPHONE 13 DELIVERED AS EXACTORIGINAL COLORMODEL AS EXPECTED 👍🏻 Colour: PinkSize: 128 GB,apple iphone delivered exactoriginal colormodel expected colour pinksize gb,0.0,0.0,0.0,1.0,-0.1,0.4,"{'APPLE': 0.0, 'IPHONE': 0.0, 'DELIVERED': 0.0, 'AS': 0.0, 'EXACTORIGINAL': 0.0, 'COLORMODEL': 0.0, 'EXPECTED': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,4,Massive one🌟,Its been more than 3 months since i purchased this during great Indian festival season in oct... quality is impressive... packaging is impressive but only one thing that i give it 4stars that amazon didn't provide open box delivery for this order....🫥 otherwise no issues...,Colour: PinkSize: 128 GB,Massive one🌟 Its been more than 3 months since i purchased this during great Indian festival season in oct... quality is impressive... packaging is impressive but only one thing that i give it 4stars that amazon didn't provide open box delivery for this order....🫥 otherwise no issues... Colour: PinkSize: 128 GB,massive one month since purchased great indian festival season oct quality impressive packaging impressive one thing give star amazon didnt provide open box delivery order otherwise issue colour pinksize gb,0.6187,0.162,0.051,0.787,0.4714285714285714,0.8214285714285714,"{'one🌟': 0.0, 'months': 0.0, 'i': 0.0, 'festival': 0.8074, 'season': 0.8074, 'oct': 0.4939, 'quality': 0.5106, 'packaging': 0.5106, 'thing': 0.0, 'amazon': 0.1779, 'box': 0.0, 'delivery': 0.0, 'order': 0.0, '....': -0.296, '\U0001fae5': -0.296, 'issues': -0.296, 'Colour': -0.296, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Truly worth the money spent! Even if you go broke!,"My honest review after going broke buying this depreciating object.I have been using android phones since the last 10 years and finally decided to switch to iPhone! I used to roast iPhone for its prices, lack of features and also things like power adapter not given in box etc, but my last android phone (iqoo 7 legend) had lot of software related issues and battery issues after updating it to android 12, tired of bugs and software glitches in android, I finally decided to buy a iPhone and switch from android to iOS And Boy Was I right!I never even held an iPhone In my life before because of its price, but now I made a great choice even if I had to spend all my savings on it.iPhone 13 is so smooth that even my IQOO 7 Legend with 120hz feels slower than it even if iPhone has only 60hz. And I can’t believe what I’m seeing, all the games/apps are so much smoother and optimised than on android.I was very sceptical about the charging speed of an iPhone Because in Iqoo I had 66w fast charger where as for iPhone I had to buy 20w separate fast charger for 1800rs, but charging speed isn’t disappointing.Display quality is truly flagship level and I’m quite a fan of the small 6.1 display believe it or not, being able to reach the top of display with just one hand is very helpful, Build quality is great.I would recommend NOT to waste extra 40k for buying 13 pro. Because I don’t think having a extra camera telephoto lens is worth spending 40k.You can see in the 3rd image attached the quality of wide angle camera pic shot on my iPhone 13, wide angle camera struggles in low light, but main camera is really good, captures true colours. Front camera is really good too, truly flagship.Speakers are Great.Battery life is better than my previous devices,iOS is very optimised in terms of battery life, easy 8hrs sot on normal usage.NOTE : While playing BGMI you loose around 2% battery every 6minutes at HD + Extreme Graphics. Which is also good. Pro Max Would Be far better in terms of battery.For the software? Yes I feel like there are few downsides, even if the software is very smooth and has very less bugs, it has two annoying things : any game gets paused when you open control centre just to check the battery etc, Lock Screen is annoying and also having to reach the top left corner just to see notifications is also annoying, clearing all notifications is also very annoying.But other than that a perfect 10/10 purchase. I was very disappointed at myself when I paid for the iPhone but when I received it I was truly happy that I bought it.Truly worth it.",Colour: PinkSize: 256 GB,"Truly worth the money spent! Even if you go broke! My honest review after going broke buying this depreciating object.I have been using android phones since the last 10 years and finally decided to switch to iPhone! I used to roast iPhone for its prices, lack of features and also things like power adapter not given in box etc, but my last android phone (iqoo 7 legend) had lot of software related issues and battery issues after updating it to android 12, tired of bugs and software glitches in android, I finally decided to buy a iPhone and switch from android to iOS And Boy Was I right!I never even held an iPhone In my life before because of its price, but now I made a great choice even if I had to spend all my savings on it.iPhone 13 is so smooth that even my IQOO 7 Legend with 120hz feels slower than it even if iPhone has only 60hz. And I can’t believe what I’m seeing, all the games/apps are so much smoother and optimised than on android.I was very sceptical about the charging speed of an iPhone Because in Iqoo I had 66w fast charger where as for iPhone I had to buy 20w separate fast charger for 1800rs, but charging speed isn’t disappointing.Display quality is truly flagship level and I’m quite a fan of the small 6.1 display believe it or not, being able to reach the top of display with just one hand is very helpful, Build quality is great.I would recommend NOT to waste extra 40k for buying 13 pro. Because I don’t think having a extra camera telephoto lens is worth spending 40k.You can see in the 3rd image attached the quality of wide angle camera pic shot on my iPhone 13, wide angle camera struggles in low light, but main camera is really good, captures true colours. Front camera is really good too, truly flagship.Speakers are Great.Battery life is better than my previous devices,iOS is very optimised in terms of battery life, easy 8hrs sot on normal usage.NOTE : While playing BGMI you loose around 2% battery every 6minutes at HD + Extreme Graphics. Which is also good. Pro Max Would Be far better in terms of battery.For the software? Yes I feel like there are few downsides, even if the software is very smooth and has very less bugs, it has two annoying things : any game gets paused when you open control centre just to check the battery etc, Lock Screen is annoying and also having to reach the top left corner just to see notifications is also annoying, clearing all notifications is also very annoying.But other than that a perfect 10/10 purchase. I was very disappointed at myself when I paid for the iPhone but when I received it I was truly happy that I bought it.Truly worth it. Colour: PinkSize: 256 GB",truly worth money spent even go broke honest review going broke buying depreciating objecti using android phone since last year finally decided switch iphone used roast iphone price lack feature also thing like power adapter given box etc last android phone iqoo legend lot software related issue battery issue updating android tired bug software glitch android finally decided buy iphone switch android io boy righti never even held iphone life price made great choice even spend saving itiphone smooth even iqoo legend hz feel slower even iphone hz cant believe im seeing gamesapps much smoother optimised androidi sceptical charging speed iphone iqoo w fast charger iphone buy w separate fast charger r charging speed isnt disappointingdisplay quality truly flagship level im quite fan small display believe able reach top display one hand helpful build quality greati would recommend waste extra k buying pro dont think extra camera telephoto lens worth spending kyou see rd image attached quality wide angle camera pic shot iphone wide angle camera struggle low light main camera really good capture true colour front camera really good truly flagshipspeakers greatbattery life better previous devicesios optimised term battery life easy hr sot normal usagenote playing bgmi loose around battery every minute hd extreme graphic also good pro max would far better term batteryfor software yes feel like downside even software smooth less bug two annoying thing game get paused open control centre check battery etc lock screen annoying also reach top left corner see notification also annoying clearing notification also annoyingbut perfect purchase disappointed paid iphone received truly happy bought ittruly worth colour pinksize gb,0.9973,0.199,0.065,0.736,0.1140422642329422,0.48978922207735764,"{'money': 0.6239, 'spent': 0.2942, 'review': 0.128, 'object.I': 0.0, 'phones': 0.0, 'years': 0.0, 'iPhone': 0.0, 'prices': -0.3182, 'lack': -0.3182, 'features': -0.3182, 'things': -0.4019, 'power': 0.3612, 'adapter': 0.3612, 'box': 0.0, 'etc': 0.0, 'phone': 0.0, 'legend': 0.0, 'lot': 0.0, 'software': 0.0, 'issues': 0.0, 'battery': 0.0, 'bugs': 0.0, 'glitches': 0.0, 'android': 0.0, 'switch': 0.0, 'Boy': 0.0, 'Was': 0.0, 'life': 0.4404, 'price': 0.0, 'choice': 0.6249, 'savings': 0.0, 'it.iPhone': 0.0, 'IQOO': 0.0, 'Legend': 0.0, 'feels': 0.0, 'seeing': 0.0, 'games/apps': 0.0, 'android.I': 0.0534, 'speed': 0.0, 'Iqoo': 0.0, 'charger': 0.0, 'isn': 0.0, '’': 0.0, 't': 0.0, 'disappointing.Display': 0.4404, 'quality': 0.0, 'level': 0.5106, 'fan': 0.3804, 'display': 0.2023, 'top': 0.2263, 'hand': 0.7425, 'Build': 0.4754, 'NOT': 0.5903, 'camera': 0.4927, 'telephoto': 0.2263, 'image': 0.0, 'angle': -0.3612, 'pic': 0.0, 'shot': 0.0, 'light': -0.3182, 'colours': 0.4215, 'Front': 0.0, 'flagship.Speakers': 0.4404, 'Great.Battery': 0.7003, 'devices': 0.0, 'iOS': 0.4576, 'terms': 0.4404, 'sot': 0.4404, 'usage.NOTE': 0.2023, 'BGMI': -0.128, '%': -0.3182, 'HD': 0.0, '+': 0.0, 'Extreme': 0.0, 'Graphics': 0.0, 'Which': 0.4404, 'Pro': 0.0, 'Max': 0.0, 'battery.For': 0.0, 'downsides': 0.0, 'game': 0.0, 'centre': 0.0, 'Lock': -0.4019, 'Screen': -0.4019, 'left': 0.2263, 'corner': 0.2023, 'notifications': 0.0, 'purchase': 0.5719, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,I love it,Nice,Colour: PinkSize: 256 GB,I love it Nice Colour: PinkSize: 256 GB,love nice colour pinksize gb,0.7906,0.583,0.0,0.417,0.55,0.8,"{'Nice': 0.7906, 'Colour': 0.7906, 'PinkSize': 0.4215, 'GB': 0.0}",Positive,2
India,True,5,It’s a legit iPhone,It’s a perfect iPhone I highly recommend this seller . Great price on their sale. The phone is good,Colour: PinkSize: 256 GB,It’s a legit iPhone It’s a perfect iPhone I highly recommend this seller . Great price on their sale. The phone is good Colour: PinkSize: 256 GB,legit iphone perfect iphone highly recommend seller great price sale phone good colour pinksize gb,0.9259,0.415,0.0,0.585,0.665,0.7225,"{'iPhone': 0.7574, 'seller': 0.4201, 'Great': 0.6249, 'price': 0.6249, 'sale': 0.0, 'phone': 0.4404, 'Colour': 0.4404, 'PinkSize': 0.4404, 'GB': 0.0}",Positive,2
India,True,5,Worth every penny,What I like about this phone is that it is quite reasonable comparing other iphones and Is very good and nice to use.,Colour: PinkSize: 256 GB,Worth every penny What I like about this phone is that it is quite reasonable comparing other iphones and Is very good and nice to use. Colour: PinkSize: 256 GB,worth every penny like phone quite reasonable comparing iphones good nice use colour pinksize gb,0.8643,0.299,0.0,0.701,0.37699999999999995,0.571,"{'penny': 0.5267, 'phone': 0.3612, 'iphones': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,4,Nice.,I bought the product little expensive. Within a month price dropped by Rs.17000.,Colour: PinkSize: 256 GB,Nice. I bought the product little expensive. Within a month price dropped by Rs.17000. Colour: PinkSize: 256 GB,nice bought product little expensive within month price dropped r colour pinksize gb,0.4215,0.157,0.0,0.843,-0.029166666666666674,0.7333333333333334,"{'Nice': 0.4215, 'product': 0.0, 'month': 0.0, 'price': 0.0, 'Rs.17000': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Worth the product,"Though we talk a lot about high price for iPhones, this is worth the amount. Smooth touch, perfect to hold in hand. For the screen size of 6.1"", it looks small overall. I could have gone for pro max but more than 1.5L budget is way too much for me :-)* Good battery back-up (With low battery mode always on, 5 hours of talk-time, around 2 hours of twitter and 2 hours of whatsapp usage, 1 hour of songs listening, 1 hour of rummy/candy crush games and notification of all these items, the battery comes for more than 24 hours for me)* Getting charged quickly from 20% to 100% within 2 hours* Perfect camera and I love that 'Live' photo option* Body design is awesome. When I held it in my hand for the first time, felt really happy about the design and the size of the iPhone 13.",Colour: PinkSize: 256 GB,"Worth the product Though we talk a lot about high price for iPhones, this is worth the amount. Smooth touch, perfect to hold in hand. For the screen size of 6.1"", it looks small overall. I could have gone for pro max but more than 1.5L budget is way too much for me :-)* Good battery back-up (With low battery mode always on, 5 hours of talk-time, around 2 hours of twitter and 2 hours of whatsapp usage, 1 hour of songs listening, 1 hour of rummy/candy crush games and notification of all these items, the battery comes for more than 24 hours for me)* Getting charged quickly from 20% to 100% within 2 hours* Perfect camera and I love that 'Live' photo option* Body design is awesome. When I held it in my hand for the first time, felt really happy about the design and the size of the iPhone 13. Colour: PinkSize: 256 GB",worth product though talk lot high price iphones worth amount smooth touch perfect hold hand screen size look small overall could gone pro max l budget way much good battery backup low battery mode always hour talktime around hour twitter hour whatsapp usage hour song listening hour rummycandy crush game notification item battery come hour getting charged quickly within hour perfect camera love live photo option body design awesome held hand first time felt really happy design size iphone colour pinksize gb,0.987,0.212,0.038,0.75,0.4164848484848485,0.5336666666666667,"{'product': 0.2263, 'lot': 0.0, 'price': 0.0, 'iPhones': 0.0, 'amount': 0.2263, 'Smooth': 0.5719, 'touch': 0.5719, 'hand': 0.4939, 'size': 0.0, 'max': 0.0, 'budget': 0.0, 'way': 0.0, 'battery': 0.0, 'back-up': 0.2023, 'mode': -0.2732, 'hours': 0.5719, 'twitter': 0.0, 'usage': 0.0, 'hour': -0.1531, 'songs': 0.0, 'crush': -0.1531, 'games': -0.1531, 'notification': -0.1531, 'items': 0.0, '%': 0.0, 'Perfect': 0.5719, 'camera': 0.836, 'photo': 0.0, 'option': 0.0, '*': 0.0, 'Body': 0.6249, 'design': 0.5719, 'time': 0.0, 'iPhone': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Great,Loved it,Colour: PinkSize: 256 GB,Great Loved it Colour: PinkSize: 256 GB,great loved colour pinksize gb,0.8402,0.615,0.0,0.385,0.75,0.775,"{'Great': 0.8402, 'Colour': 0.8402, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Same as shown in pictures,There’s no same day delivery Phone was delivered to me in 3-4 days. I had to purchase  the phone thrice so on the third attempt I finally received the phone. Battery life is better than iPhone XR. Phone is same as shown in pictures. Amazon refund policy is good. I received both refunds within 24 hours.,Colour: PinkSize: 256 GB,Same as shown in pictures There’s no same day delivery Phone was delivered to me in 3-4 days. I had to purchase  the phone thrice so on the third attempt I finally received the phone. Battery life is better than iPhone XR. Phone is same as shown in pictures. Amazon refund policy is good. I received both refunds within 24 hours. Colour: PinkSize: 256 GB,shown picture there day delivery phone delivered day purchase phone thrice third attempt finally received phone battery life better iphone xr phone shown picture amazon refund policy good received refund within hour colour pinksize gb,0.6486,0.111,0.032,0.857,0.17142857142857143,0.3535714285714286,"{'Same': 0.0, 'pictures': 0.0, '’': -0.296, 'day': -0.296, 'delivery': -0.296, 'Phone': 0.0, 'days': 0.0, 'phone': 0.0, 'thrice': 0.0, 'attempt': 0.0, 'Battery': 0.4404, 'life': 0.4404, 'iPhone': 0.4404, 'XR': 0.4404, 'Amazon': 0.1779, 'refund': 0.5574, 'policy': 0.5574, 'refunds': 0.0, 'hours': 0.0, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,3,Not worth,Not worth,Colour: BlueSize: 256 GB,Not worth Not worth Colour: BlueSize: 256 GB,worth worth colour bluesize gb,-0.3252,0.0,0.357,0.643,-0.15,0.1,"{'Colour': 0.4215, 'GB': 0.0}",Negative,0
India,True,3,Improved version of iPhone 11,Nothing new features only model changed,Colour: BlueSize: 256 GB,Improved version of iPhone 11 Nothing new features only model changed Colour: BlueSize: 256 GB,improved version iphone nothing new feature model changed colour bluesize gb,0.4767,0.181,0.0,0.819,0.06818181818181818,0.7272727272727273,"{'version': 0.4767, 'iPhone': 0.4767, 'Nothing': 0.0, 'features': 0.0, 'Colour': 0.0, 'BlueSize': 0.0, 'GB': 0.0}",Positive,2
India,True,2,Doubtful,Seals were teared but only stricker was put. I don't know whether it is new or refurbished but it's working 😕😕😕.,Colour: BlueSize: 256 GB,Doubtful Seals were teared but only stricker was put. I don't know whether it is new or refurbished but it's working 😕😕😕. Colour: BlueSize: 256 GB,doubtful seal teared stricker put dont know whether new refurbished working colour bluesize gb,-0.1779,0.0,0.066,0.934,-0.22121212121212122,0.7848484848484848,"{'Seals': -0.1779, 'stricker': 0.0, '😕😕😕': 0.0, 'Colour': 0.0, 'BlueSize': 0.0, 'GB': 0.0}",Negative,0
India,True,3,Touch not working in all the corners,"Reviewing after 2 months usage.+ve:1. Battery2. Display3. Camera-ve:1. Screen not responding in all the corners, I need to click three or four times2. Portrait mode pictures , one plus does better than this3. Phone got Stuck three times4. When I play PUBG/BGMI fire button takes some time to respond (not sure it’s BGMI issue ) and also with mobile data BGMI not able to handle extreme graphicsNote : these are all my experiences  as new iPhone user who used Oneplus7 earlier.",Colour: BlueSize: 256 GB,"Touch not working in all the corners Reviewing after 2 months usage.+ve:1. Battery2. Display3. Camera-ve:1. Screen not responding in all the corners, I need to click three or four times2. Portrait mode pictures , one plus does better than this3. Phone got Stuck three times4. When I play PUBG/BGMI fire button takes some time to respond (not sure it’s BGMI issue ) and also with mobile data BGMI not able to handle extreme graphicsNote : these are all my experiences  as new iPhone user who used Oneplus7 earlier. Colour: BlueSize: 256 GB",touch working corner reviewing month usageve battery display camerave screen responding corner need click three four time portrait mode picture one plus better phone got stuck three time play pubgbgmi fire button take time respond sure bgmi issue also mobile data bgmi able handle extreme graphicsnote experience new iphone user used oneplus earlier colour bluesize gb,0.4939,0.082,0.047,0.871,0.0018939393939393923,0.6614057239057239,"{'corners': 0.0, 'Reviewing': 0.0, 'months': 0.0, 'Battery2': 0.0, 'Display3': 0.0, 'Camera-ve:1': 0.0, 'Screen': 0.0, 'times2': 0.0, 'Portrait': 0.0, 'mode': 0.0, 'pictures': 0.0, 'plus': 0.4404, 'this3': 0.4404, 'Phone': -0.25, 'Stuck': -0.25, 'times4': -0.25, 'PUBG/BGMI': 0.0, 'fire': 0.0, 'button': 0.0, 'time': 0.0, 'BGMI': 0.0, 'issue': 0.0, 'data': 0.0, 'graphicsNote': 0.0, 'experiences': 0.0, 'iPhone': 0.0, 'user': 0.0, 'Oneplus7': 0.0, 'Colour': 0.0, 'BlueSize': 0.0, 'GB': 0.0}",Positive,2
India,True,1,Battery sucks,Battery backup is pathetic ..Regretting buying it :( it's not even one month and I have two charge it twice and thrice :( return window is closed now else I would have returned it,Colour: BlueSize: 256 GB,Battery sucks Battery backup is pathetic ..Regretting buying it :( it's not even one month and I have two charge it twice and thrice :( return window is closed now else I would have returned it Colour: BlueSize: 256 GB,battery suck battery backup pathetic regretting buying even one month two charge twice thrice return window closed else would returned colour bluesize gb,-0.9001,0.0,0.261,0.739,-0.58,0.6799999999999999,"{'Battery': -0.7351, 'backup': -0.7351, '..': -0.7506, 'month': 0.0, 'charge': 0.0, 'thrice': 0.0, 'window': 0.0, 'Colour': 0.0, 'BlueSize': 0.0, 'GB': 0.0}",Negative,0
India,True,2,Poor Wifi,"Wifi issue after 6-7 months, wifi remains connected but can't open any websites, after switching to mobile network, things works well",Colour: BlueSize: 256 GB,"Poor Wifi Wifi issue after 6-7 months, wifi remains connected but can't open any websites, after switching to mobile network, things works well Colour: BlueSize: 256 GB",poor wifi wifi issue month wifi remains connected cant open website switching mobile network thing work well colour bluesize gb,0.1531,0.089,0.069,0.842,-0.2,0.55,"{'Poor': -0.4767, 'Wifi': -0.4767, 'issue': -0.4767, 'months': 0.0, 'wifi': 0.0, 'remains': 0.0, 'websites': 0.0, 'network': 0.0, 'things': 0.2732, 'Colour': 0.2732, 'BlueSize': 0.2732, 'GB': 0.0}",Positive,2
India,True,1,Worst experience,It is not good for use,Colour: BlueSize: 256 GB,Worst experience It is not good for use Colour: BlueSize: 256 GB,worst experience good use colour bluesize gb,-0.7584,0.0,0.394,0.606,-0.675,0.8,"{'Worst': -0.6249, 'experience': -0.6249, 'use': -0.3412, 'Colour': 0.4404, 'BlueSize': 0.0, 'GB': 0.0}",Negative,0
India,True,2,Heating issue and poor battery life,Price: 81kProblem: 1. Heating issue2. Poor battery lifeThat's all from my side now it's your choice.. 🙏,Colour: BlueSize: 256 GB,Heating issue and poor battery life Price: 81kProblem: 1. Heating issue2. Poor battery lifeThat's all from my side now it's your choice.. 🙏 Colour: BlueSize: 256 GB,heating issue poor battery life price kproblem heating issue poor battery lifethats side choice colour bluesize gb,-0.7351,0.0,0.205,0.795,-0.4,0.6,"{'issue': -0.4767, 'battery': -0.4767, 'life': -0.4767, 'Price': -0.4767, 'issue2': 0.0, 'Poor': -0.4767, 'side': 0.0, 'choice': 0.0, '..': 0.0, 'Colour': 0.0, 'BlueSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,Very  worst,Very worst,Colour: BlueSize: 256 GB,Very  worst Very worst Colour: BlueSize: 256 GB,worst worst colour bluesize gb,-0.8685,0.0,0.594,0.406,-1.0,1.0,"{'Very': -0.8685, 'Colour': -0.8481, 'BlueSize': -0.6249, 'GB': 0.0}",Negative,0
India,True,1,Irretrievable Phone,"very poor performance of IOS. This is a very big mistake in my life to i bought this iPhone.I would tell all of you that you should never buy an iphone in your life. This is a very useless phone, no function works well in it.",Colour: BlueSize: 256 GB,"Irretrievable Phone very poor performance of IOS. This is a very big mistake in my life to i bought this iPhone.I would tell all of you that you should never buy an iphone in your life. This is a very useless phone, no function works well in it. Colour: BlueSize: 256 GB",irretrievable phone poor performance io big mistake life bought iphonei would tell never buy iphone life useless phone function work well colour bluesize gb,-0.86,0.036,0.201,0.762,-0.38999999999999996,0.38999999999999996,"{'Phone': -0.5256, 'performance': -0.5256, 'IOS': -0.4767, 'mistake': -0.3976, 'life': 0.0, 'iPhone.I': 0.0, 'iphone': 0.0, 'phone': -0.6764, 'function': -0.0258, 'Colour': 0.0, 'BlueSize': 0.0, 'GB': 0.0}",Negative,0
India,True,5,Its the best,Best,Colour: BlueSize: 256 GB,Its the best Best Colour: BlueSize: 256 GB,best best colour bluesize gb,0.8555,0.583,0.0,0.417,1.0,0.3,"{'Colour': 0.8555, 'BlueSize': 0.6369, 'GB': 0.0}",Positive,2
India,True,5,Amazing and Best value for money Iphone,"This phone has well balanced HD oled sDisplay. Colours are accurate. Camera quality is very good even with 12 MP cameras. Selfies and portrait look good, but selfies indoor required little improvement which can be done through software. Battery back up is great. Faster transfer using Airdrop. I am getting a 1 and half day of battery backup with normal usage. Overall a perfect smartphone with ios experience.",Colour: BlueSize: 256 GB,"Amazing and Best value for money Iphone This phone has well balanced HD oled sDisplay. Colours are accurate. Camera quality is very good even with 12 MP cameras. Selfies and portrait look good, but selfies indoor required little improvement which can be done through software. Battery back up is great. Faster transfer using Airdrop. I am getting a 1 and half day of battery backup with normal usage. Overall a perfect smartphone with ios experience. Colour: BlueSize: 256 GB",amazing best value money iphone phone well balanced hd oled sdisplay colour accurate camera quality good even mp camera selfies portrait look good selfies indoor required little improvement done software battery back great faster transfer using airdrop getting half day battery backup normal usage overall perfect smartphone io experience colour bluesize gb,0.9769,0.288,0.0,0.712,0.4338194444444445,0.5233333333333334,"{'Amazing': 0.886, 'Best': 0.886, 'value': 0.886, 'money': 0.765, 'Iphone': 0.34, 'phone': 0.2732, 'HD': 0.2732, 'sDisplay': 0.0, 'Colours': 0.0, 'Camera': 0.0, 'quality': 0.4927, 'MP': 0.0, 'cameras': 0.0, 'Selfies': 0.0, 'look': 0.2382, 'selfies': 0.2382, 'improvement': 0.4033, 'software': 0.0, 'Battery': 0.0, 'Faster': 0.0, 'transfer': 0.0, 'Airdrop': 0.0, 'day': 0.0, 'battery': 0.0, 'backup': 0.0, 'usage': 0.0, 'smartphone': 0.5719, 'experience': 0.0, 'Colour': 0.0, 'BlueSize': 0.0, 'GB': 0.0}",Positive,2
